     +0.242076      +0.389805     197.0481 2      11.0506      15.1224       3.6820       1.6103       0.0156       1.1433       1.1338      13.7988      32.7118 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881229130919.nc
     +0.274258      +0.371370     197.0896 2      12.3752      16.4286       3.6820       1.3541       0.0155       1.0995       0.7902      12.8139      35.1658 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881229140904.nc
     -0.079201      -0.116553     197.9648 2       8.8631      12.4286       3.6820       1.4716       0.0144       1.0892       0.9894      38.5175      30.6019 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881230110921.nc
     -0.333508      -0.495123     198.0065 2       9.2417      12.4286       3.6820       1.4846       0.0147       1.0891       1.0088      25.4813      30.7203 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881230120921.nc
     -0.728042      -1.076060     198.0482 2      10.0675      12.6735       3.6820       1.4780       0.0150       1.0846       1.0039      15.0615      32.0836 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881230130921.nc
     -0.224679      -0.580345     198.0897 2      13.3473      16.4490       3.6820       2.5830       0.0161       1.0838       2.3446      11.2727      35.7110 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881230140906.nc
     +1.368180      +2.385371     168.9649 2       9.1701      15.2245       3.6690       1.7435       0.0148       1.2770       1.1869      32.9863      32.5309 1988/MET3_MVIRI_VIS_SEA_sa2_COXMUNK_V000_19881201110924.nc
     +0.402198      +0.525919     170.0482 2      11.3969      15.5918       3.6690       1.3076       0.0157       1.1201       0.6745       8.5245      32.7854 1988/MET3_MVIRI_VIS_SEA_sa2_COXMUNK_V000_19881202130924.nc
     -0.326711      -0.402805     171.9649 2       9.1624      12.4286       3.6690       1.2329       0.0148       1.1041       0.5485      33.3097      32.3724 1988/MET3_MVIRI_VIS_SEA_sa2_COXMUNK_V000_19881204110923.nc
     +0.506222      +0.641360     172.0065 2      10.0162      14.3265       3.6690       1.2670       0.0154       1.1402       0.5521      19.8249      32.5238 1988/MET3_MVIRI_VIS_SEA_sa2_COXMUNK_V000_19881204120924.nc
     +0.369287      +0.458555     172.0482 2      12.4847      16.6122       3.6690       1.2417       0.0161       1.1212       0.5335       8.8450      32.6841 1988/MET3_MVIRI_VIS_SEA_sa2_COXMUNK_V000_19881204130924.nc
     -0.015419      -0.041499     193.0481 2      13.1163      16.7551       3.6803       2.6914       0.0163       1.1038       2.4546      10.6821      32.1482 1988/MET3_MVIRI_VIS_SEA_sa2_COXMUNK_V000_19881225130919.nc
     +0.732388      +1.693490     194.0482 2      13.0959      18.4694       3.6800       2.3123       0.0163       1.1722       1.9930      10.7123      32.1392 1988/MET3_MVIRI_VIS_SEA_sa2_COXMUNK_V000_19881226130921.nc
     +1.471469      +2.577795     195.0065 2       9.7626      16.0204       3.6800       1.7519       0.0153       1.1297       1.3389      22.5885      32.0525 1988/MET3_MVIRI_VIS_SEA_sa2_COXMUNK_V000_19881227120921.nc
     +0.094554      +0.145059     161.9439 2       8.7655      12.5714       3.6608       1.5341       0.0141       1.1515       1.0137      33.3613      26.3322 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881124103911.nc
     -0.264098      -0.386419     162.0064 2      13.3583      16.6327       3.6608       1.4632       0.0162       1.1627       0.8882      11.5651      25.1215 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881124120914.nc
     +0.369027      +0.599806     162.9231 2       8.3108      12.5714       3.6608       1.6254       0.0134       1.1601       1.1383      38.8746      25.1298 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881125100918.nc
     -0.296386      -0.459251     162.9648 2       9.3699      12.5714       3.6608       1.5495       0.0146       1.1468       1.0419      24.9590      25.2828 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881125110919.nc
     -0.362061      -0.540396     163.0064 2      13.4102      16.5306       3.6608       1.4926       0.0162       1.1424       0.9604      11.6368      25.2242 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881125120909.nc
     +0.259980      +0.389376     163.9231 2       8.3752      12.4286       3.6641       1.4977       0.0134       1.1340       0.9783      42.7301      27.8896 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881126100917.nc
     -0.242931      -0.373564     163.9648 2       9.3626      12.6531       3.6641       1.5377       0.0146       1.1619       1.0072      25.4247      25.7940 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881126110919.nc
     -0.045135      -0.066521     164.0065 2      12.8310      16.4286       3.6641       1.4738       0.0160       1.1306       0.9453      12.1855      25.9765 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881126120920.nc
     -0.257311      -0.429379     164.9648 2       9.1939      12.4286       3.6641       1.6687       0.0145       1.1233       1.2340      27.4046      25.9186 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881127110920.nc
     +0.554871      +1.286970     165.0065 2      11.5592      16.5102       3.6641       2.3194       0.0156       1.1246       2.0284      14.6442      27.7132 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881127120921.nc
     +0.559719      +0.827653     167.9232 2       8.1205      12.6122       3.6641       1.4787       0.0131       1.1164       0.9696      39.4743      22.6986 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881130100920.nc
     +0.627283      +0.928979     167.9648 2       9.2640      13.8571       3.6641       1.4810       0.0144       1.1482       0.9352      26.1440      22.9007 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881130110921.nc
     +0.448683      +0.701981     168.9231 2       8.0573      12.4286       3.6694       1.5645       0.0131       1.1040       1.1085      39.8232      22.0504 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881201100920.nc
     +0.250797      +0.408741     168.9648 2       9.1260      13.2041       3.6694       1.6298       0.0143       1.1299       1.1745      26.4659      23.0604 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881201110921.nc
     +0.712870      +1.106392     169.0065 2      11.7956      16.5714       3.6694       1.5520       0.0155       1.1148       1.0797      15.6194      24.0631 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881201120921.nc
     +0.439878      +0.845244     169.9231 2       8.0364      12.5510       3.6694       1.9215       0.0131       1.1041       1.5726      40.3964      22.2766 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881202100919.nc
     -0.081637      -0.210076     169.9648 2       8.9693      12.4286       3.6694       2.5733       0.0143       1.1040       2.3244      26.3651      23.4735 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881202110920.nc
     +0.265024      +0.734586     170.0065 2      12.0247      16.4286       3.6694       2.7718       0.0156       1.0995       2.5443      15.1908      23.5094 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881202120920.nc
     +0.673212      +0.793939     170.9231 2       8.0877      12.5510       3.6694       1.1793       0.0131       1.1040       0.4145      39.8207      23.2249 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881203100919.nc
     -0.414991      -0.490352     170.9648 2       9.2496      12.4286       3.6694       1.1816       0.0144       1.1041       0.4206      26.7343      24.1539 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881203110920.nc
     -0.306242      -0.362870     171.0065 2      13.1221      16.4286       3.6694       1.1849       0.0161       1.0995       0.4414      14.5980      25.1081 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881203120920.nc
     +0.260456      +0.662263     171.9231 2       8.0970      12.4286       3.6694       2.5427       0.0131       1.1040       2.2905      41.3135      23.9674 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881204100919.nc
     -0.138659      -0.341512     171.9648 2       9.1824      12.5102       3.6694       2.4630       0.0143       1.1088       2.1992      27.5477      23.9032 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881204110920.nc
     -0.543542      -0.668466     172.0065 2      12.0603      15.0612       3.6694       1.2298       0.0157       1.1288       0.4878      15.7610      26.3240 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881204120920.nc
     +0.592363      +0.825755     172.9231 2       8.0763      12.5714       3.6694       1.3940       0.0131       1.1152       0.8362      42.0892      24.4195 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881205100919.nc
     +0.110555      +0.156415     172.9648 2       9.0926      12.9184       3.6694       1.4148       0.0142       1.1422       0.8347      27.4232      22.6277 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881205110920.nc
     +0.751185      +1.061301     173.0065 2      11.8407      16.5714       3.6694       1.4128       0.0156       1.1149       0.8676      14.7017      24.4471 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881205120920.nc
     +0.432126      +0.722985     173.9231 2       8.1804      12.5714       3.6681       1.6731       0.0133       1.1041       1.2570      41.5122      26.3994 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881206100919.nc
     +1.422904      +2.116440     173.9648 2       8.9706      14.7551       3.6681       1.4874       0.0142       1.1542       0.9381      26.8369      22.7684 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881206110920.nc
     +0.558800      +0.887789     174.0065 2      10.9748      15.5306       3.6681       1.5887       0.0154       1.1507       1.0954      14.3295      25.9731 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881206120920.nc
     +0.413847      +0.728079     174.9231 2       8.0325      12.4286       3.6681       1.7593       0.0131       1.1148       1.3609      40.4529      23.2432 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881207100919.nc
     +0.033151      +0.053257     174.9648 2       8.8501      12.5714       3.6681       1.6065       0.0142       1.0995       1.1711      26.7714      22.5208 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881207110920.nc
     +0.230851      +0.681809     175.0065 2      11.6501      16.0000       3.6681       2.9535       0.0156       1.1247       2.7309      14.8333      24.1551 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881207120920.nc
     +0.731276      +0.984423     189.9231 2       7.9042      12.5714       3.6827       1.3462       0.0128       1.0895       0.7905      41.5675      22.7617 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881222100916.nc
     -0.184827      -0.258275     189.9648 2       9.0449      12.4694       3.6827       1.3974       0.0142       1.0743       0.8935      27.9279      23.2957 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881222110917.nc
     +0.269529      +0.371893     190.0064 2      12.5168      16.5714       3.6827       1.3798       0.0158       1.0886       0.8477      15.5187      23.8596 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881222120916.nc
     +0.571204      +0.902581     191.9231 2       7.9861      12.5714       3.6827       1.5801       0.0129       1.0897       1.1442      41.3861      23.9842 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881224100914.nc
     -0.200862      -0.311368     191.9648 2       9.2817      12.6531       3.6827       1.5502       0.0143       1.0964       1.0958      27.7816      24.1775 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881224110914.nc
     -0.017087      -0.025402     192.0064 2      12.9141      16.5714       3.6827       1.4866       0.0160       1.0886       1.0123      15.6564      24.7524 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881224120914.nc
     -0.107206      -0.147394     196.9648 2       8.9524      12.4898       3.6848       1.3749       0.0140       1.0774       0.8540      29.7181      20.9073 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881229110914.nc
     +0.114927      +0.156907     197.0064 2      12.5869      16.4286       3.6848       1.3653       0.0158       1.0775       0.8383      17.1508      22.5985 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881229120914.nc
     +0.533595      +0.732308     197.9231 2       7.8278      12.2449       3.6848       1.3724       0.0127       1.0956       0.8265      42.5551      22.1758 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881230100916.nc
     -0.029786      -0.040993     197.9648 2       8.7848      12.4286       3.6848       1.3763       0.0140       1.0892       0.8411      29.7864      20.9017 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881230110916.nc
     +0.474985      +0.663171     198.0064 2      12.0806      16.4286       3.6848       1.3962       0.0156       1.0891       0.8734      16.8973      22.5642 1988/MET3_MVIRI_VIS_SEA_sa3_COXMUNK_V000_19881230120916.nc
     -0.016189      -0.023502     161.9447 2       8.9341      12.5714       3.6608       1.4518       0.0140       1.1515       0.8841      42.2998      31.8595 1988/MET3_MVIRI_VIS_SEA_sa4_COXMUNK_V000_19881124104025.nc
     -0.533827      -0.801625     162.0073 2       9.5694      12.4286       3.6608       1.5017       0.0152       1.1582       0.9557      22.6605      32.2548 1988/MET3_MVIRI_VIS_SEA_sa4_COXMUNK_V000_19881124121028.nc
     +1.039735      +1.530056     162.0490 2      11.3805      16.5714       3.6608       1.4716       0.0155       1.1402       0.9302      13.2121      32.6192 1988/MET3_MVIRI_VIS_SEA_sa4_COXMUNK_V000_19881124131030.nc
     +0.191885      +0.297229     162.9657 2       9.2665      13.2245       3.6608       1.5490       0.0147       1.1741       1.0102      37.0776      33.7265 1988/MET3_MVIRI_VIS_SEA_sa4_COXMUNK_V000_19881125111033.nc
     +1.942853      +4.573454     163.0906 2      12.3575      20.5918       3.6608       2.3540       0.0153       1.1537       2.0518      12.5226      37.4989 1988/MET3_MVIRI_VIS_SEA_sa4_COXMUNK_V000_19881125141026.nc
     +1.443597      +2.220096     164.0073 2       9.6654      15.5510       3.6655       1.5379       0.0151       1.1783       0.9882      23.1382      33.7305 1988/MET3_MVIRI_VIS_SEA_sa4_COXMUNK_V000_19881126121033.nc
     +1.678834      +2.493786     164.0490 2      10.3509      16.5102       3.6655       1.4854       0.0151       1.1325       0.9611      13.4398      34.4511 1988/MET3_MVIRI_VIS_SEA_sa4_COXMUNK_V000_19881126131035.nc
